asian_handicap,away_form,away_odds,away_possession,away_shots,away_team,btts_no,btts_yes,date,draw_odds,home_form,home_odds,home_possession,home_shots,home_team,league,over_under_2.5,source,time
,,1.5,,,Lille,,,2025-04-19,3.31,,1.64,,,Marseille,Ligue 1,,LiveScore,21:00
,,3.82,,,NYCFC,,,2025-04-21,2.12,,2.05,,,Toronto FC,MLS,,LiveScore,13:00
,,1.75,,,Villarreal,,,2025-04-22,4.61,,3.71,,,Sevilla,La Liga,,LiveScore,16:00
,,2.52,,,West Brom,,,2025-04-22,4.3,,1.93,,,Norwich,Championship,,LiveScore,16:00
,,3.68,,,Lazio,,,2025-04-23,2.57,,3.17,,,Napoli,Serie A,,LiveScore,19:00
,,3.66,,,Norwich,,,2025-04-26,4.89,,1.66,,,Middlesbrough,Championship,,LiveScore,16:00
,,3.95,,,Middlesbrough,,,2025-04-22,4.71,,3.51,,,Norwich,Championship,,LiveScore,13:00
,,3.2,,,Guimaraes,,,2025-04-23,2.44,,2.51,,,Benfica,Primeira Liga,,LiveScore,14:00
,,2.19,,,Real Madrid,,,2025-04-19,3.89,,2.0,,,Real Sociedad,La Liga,,LiveScore,16:00
,,1.6,,,Real Madrid,,,2025-04-26,2.47,,1.9,,,Barcelona,La Liga,,LiveScore,18:00
,,2.94,,,Sevilla,,,2025-04-19,4.67,,1.93,,,Real Sociedad,La Liga,,LiveScore,15:00
,,3.43,,,PSV,,,2025-04-20,3.31,,1.9,,,Utrecht,Eredivisie,,LiveScore,19:00
,,1.6,,,Hearts,,,2025-04-26,4.65,,2.88,,,Rangers,Scottish Premiership,,LiveScore,17:00
,,2.1,,,LA Galaxy,,,2025-04-25,3.97,,2.4,,,Atlanta United,MLS,,LiveScore,16:00
,,3.56,,,Sevilla,,,2025-04-21,3.18,,3.1,,,Barcelona,La Liga,,LiveScore,14:00
,,2.71,,,Rennes,,,2025-04-26,3.18,,3.17,,,Marseille,Ligue 1,,LiveScore,15:00
,,3.16,,,Real Madrid,,,2025-04-25,4.71,,2.51,,,Villarreal,La Liga,,LiveScore,15:00
,,3.08,,,Toronto FC,,,2025-04-19,4.34,,2.71,,,NYCFC,MLS,,HLTV,12:00
,,1.93,,,Leipzig,,,2025-04-19,2.48,,3.64,,,Wolfsburg,Bundesliga,,HLTV,20:00
,,1.74,,,Toronto FC,,,2025-04-20,4.93,,1.96,,,Inter Miami,MLS,,HLTV,16:00
,,2.29,,,NYCFC,,,2025-04-20,3.21,,1.95,,,Atlanta United,MLS,,HLTV,13:00
,,3.6,,,Chelsea,,,2025-04-23,2.25,,3.37,,,Arsenal,Premier League,,HLTV,19:00
,,2.1,,,Real Sociedad,,,2025-04-22,3.73,,2.03,,,Real Madrid,La Liga,,HLTV,13:00
,,2.98,,,Liverpool,,,2025-04-23,2.39,,1.87,,,Arsenal,Premier League,,HLTV,20:00
,,1.91,,,Liverpool,,,2025-04-21,3.37,,3.97,,,Chelsea,Premier League,,HLTV,20:00
,,2.46,,,Roma,,,2025-04-19,2.06,,1.74,,,Lazio,Serie A,,HLTV,21:00
,,1.84,,,Vitoria,,,2025-04-19,4.43,,3.04,,,Porto,Primeira Liga,,HLTV,14:00
,,2.03,,,Twente,,,2025-04-20,2.03,,3.92,,,Utrecht,Eredivisie,,HLTV,18:00
,,2.8,,,Lazio,,,2025-04-22,3.65,,2.79,,,Napoli,Serie A,,HLTV,14:00
,,3.27,,,Frankfurt,,,2025-04-22,3.04,,2.32,,,Wolfsburg,Bundesliga,,HLTV,13:00
,,1.99,,,Porto,,,2025-04-25,2.01,,3.81,,,Sporting CP,Primeira Liga,,HLTV,17:00
,,2.34,,,Dundee United,,,2025-04-25,3.16,,1.69,,,Hearts,Scottish Premiership,,HLTV,21:00
