asian_handicap,away_form,away_odds,away_possession,away_shots,away_team,btts_no,btts_yes,date,draw_odds,home_form,home_odds,home_possession,home_shots,home_team,league,over_under_2.5,source,time
,,1.87,,,Celtic,,,2025-04-25,2.01,,1.71,,,Hibernian,Scottish Premiership,,LiveScore,18:00
,,3.49,,,Sheffield United,,,2025-04-25,4.49,,3.54,,,West Brom,Championship,,LiveScore,14:00
,,2.85,,,AZ Alkmaar,,,2025-04-23,2.53,,3.87,,,Twente,Eredivisie,,LiveScore,15:00
,,1.8,,,Guimaraes,,,2025-04-21,2.67,,2.99,,,Braga,Primeira Liga,,LiveScore,18:00
,,3.84,,,Rennes,,,2025-04-22,3.73,,2.47,,,PSG,Ligue 1,,LiveScore,18:00
,,2.35,,,Sheffield United,,,2025-04-25,3.86,,3.3,,,West Brom,Championship,,LiveScore,20:00
,,2.96,,,Dortmund,,,2025-04-19,2.81,,3.66,,,Bayern Munich,Bundesliga,,LiveScore,15:00
,,3.47,,,Sevilla,,,2025-04-24,3.79,,3.42,,,Real Sociedad,La Liga,,LiveScore,19:00
,,1.96,,,LA Galaxy,,,2025-04-19,3.57,,1.92,,,NYCFC,MLS,,LiveScore,18:00
,,3.67,,,Lille,,,2025-04-20,3.8,,1.74,,,Marseille,Ligue 1,,LiveScore,17:00
,,3.57,,,Liverpool,,,2025-04-23,3.82,,2.42,,,Manchester United,Premier League,,LiveScore,17:00
,,1.78,,,Atlanta United,,,2025-04-20,3.37,,2.92,,,Toronto FC,MLS,,LiveScore,21:00
,,1.79,,,Seattle Sounders,,,2025-04-21,3.22,,2.36,,,LA Galaxy,MLS,,LiveScore,12:00
,,3.31,,,Atletico Madrid,,,2025-04-24,3.44,,3.14,,,Real Madrid,La Liga,,LiveScore,12:00
,,3.59,,,Benfica,,,2025-04-19,2.26,,2.78,,,Vitoria,Primeira Liga,,LiveScore,12:00
,,3.04,,,Atletico Madrid,,,2025-04-20,4.45,,3.19,,,Villarreal,La Liga,,LiveScore,12:00
,,2.29,,,Roma,,,2025-04-22,4.87,,2.27,,,Lazio,Serie A,,LiveScore,17:00
,,2.72,,,Middlesbrough,,,2025-04-24,3.91,,3.55,,,Sheffield United,Championship,,LiveScore,15:00
,,2.51,,,Sheffield United,,,2025-04-26,3.21,,1.78,,,Burnley,Championship,,HLTV,19:00
,,3.11,,,Hearts,,,2025-04-19,2.88,,2.95,,,Rangers,Scottish Premiership,,HLTV,12:00
,,1.58,,,Hibernian,,,2025-04-19,3.43,,3.19,,,Rangers,Scottish Premiership,,HLTV,20:00
,,3.83,,,Inter,,,2025-04-24,3.5,,1.54,,,Juventus,Serie A,,HLTV,12:00
,,3.67,,,Braga,,,2025-04-26,2.88,,2.16,,,Sporting CP,Primeira Liga,,HLTV,13:00
,,1.56,,,Hearts,,,2025-04-22,3.8,,3.99,,,Rangers,Scottish Premiership,,HLTV,19:00
,,3.41,,,Tottenham,,,2025-04-25,3.87,,2.37,,,Manchester City,Premier League,,HLTV,13:00
,,3.67,,,PSV,,,2025-04-21,4.36,,2.91,,,Twente,Eredivisie,,HLTV,12:00
,,2.79,,,Atlanta United,,,2025-04-23,3.56,,1.61,,,NYCFC,MLS,,HLTV,21:00
,,2.38,,,Lille,,,2025-04-21,4.46,,3.18,,,Lyon,Ligue 1,,HLTV,12:00
,,3.7,,,Real Madrid,,,2025-04-20,2.65,,3.28,,,Villarreal,La Liga,,HLTV,14:00
,,3.66,,,Chelsea,,,2025-04-24,2.83,,2.53,,,Tottenham,Premier League,,HLTV,12:00
,,3.77,,,Utrecht,,,2025-04-25,4.84,,3.13,,,Ajax,Eredivisie,,HLTV,15:00
,,3.68,,,Utrecht,,,2025-04-23,3.86,,2.39,,,Ajax,Eredivisie,,HLTV,18:00
,,2.72,,,Arsenal,,,2025-04-23,4.82,,3.44,,,Chelsea,Premier League,,HLTV,13:00
